B2,B4,Turn,Unit,Poss_labels,Reason,Label Types
20180826-184037_209_live,0,2,YEs I always look into the charities that i donate to.,,,
20180826-184037_209_live,0,2,For instance I always donate to our local childrens hospital because my nephew was treat there when he was diagnosed with cancer.,ERPos+,1b,
20180826-184037_209_live,0,2,I saw how many sick little kids where there fight for their lives.,,,
20180826-184037_209_live,0,2,So I also donate to the hospital and childrens cancer network because the money goes directly to research cancers that effect children.,ERPos+,1b,
20180826-184037_209_live,1,2,"I agree, the local charities are good.",ERPos+,1e,
20180826-184037_209_live,1,2,I don't trust the bigger charities.,ERPos-,5a,
20180826-184037_209_live,1,2,"I think most of the money that is donated goes towards salaries, etc.",ERPos-,5a,
20180826-184037_209_live,0,3,Sadly that is true some times.,EEPos+,2c,
20180826-184037_209_live,0,3,How do you feel about donating to childrens charities?,EENeg-,4b,
20180826-184037_209_live,1,3,I think it is better to help children yourself.,EEPos+,2d,
20180826-184037_209_live,1,3,"That way, you know what the money is being used for.",ERPos-,5a,
20180826-184037_209_live,1,3,"Also, when you do it yourself, it is a lot more rewarding.",EEPos+,4b,
20180826-184037_209_live,0,4,"True, but there are so many innocent little children who don't have access to food or clean water, not to mention basic health needs.",,,
20180826-184037_209_live,0,4,We are lucky to have help if needed they have no one to turn to.,,,
20180826-184037_209_live,1,4,How much do you usually donate every year>,ERNeg-,8,
20180826-184037_209_live,0,5,I try to donate at least 250 every year.,ERPos+,1b,
20180826-184037_209_live,1,5,That is good.,ERPos+,1e,
20180826-184037_209_live,1,5,Do you have any kids?,,,
20180826-184037_209_live,0,6,"Yes, I have two and I have a lot of nephews and nieces,",,,
20180826-184037_209_live,0,6,1 has a lot of health issues so childrens charities are always important to me.,ERPos+,1b,
20180826-184037_209_live,0,6,Do you have children?,,,
20180826-184037_209_live,1,6,I do not have any children yet.,,,
20180826-184037_209_live,1,6,do you think that having kids had a big effect on whether on not you are willing to donate to a children's charity?,,,
20180826-184037_209_live,0,7,"Yes, probably but my nephew got sick before I had kids and thats what made me realize that cancer or any illness can happen to anyone whether its your child or some one close to you.",,,
20180826-184037_209_live,0,7,It is the scariest thing that can happen to anyone especially a child.,,,
20180826-184037_209_live,0,7,Once I saw how many children were fighting cancer and other serious disease it woke me up to what is important in life and just because we are not going through it there are so many children suffering that the least I can do is donate.,ERPos+,1b,
20180826-184037_209_live,1,7,That is a great way to think about it.,ERPos+,1e,
20180826-184037_209_live,1,7,"I'm sure that when I have kids, my thinking will change a lot as well.",,,
20180826-184037_209_live,1,7,So I think that we should donate .10 each to the children.,ERPos+,1c,
20180826-184037_209_live,1,7,What do you think?,,,
20180826-184037_209_live,0,8,Yes I am fine with that,ERPos+,1b,
20180826-184037_209_live,1,8,"It is a small amount, but I think that every penny can make a lot of difference.",ERPos+,1c,
20180826-184037_209_live,1,8,"If half the people in the world just donated 10 cents to such charities, then we would raise a LOT of money.",,,
20180826-184037_209_live,1,8,It is not necessary to donate hundreds of dollars.,,,
20180826-184037_209_live,0,9,"Yes that is what I believe to, We wouldn't even notice 10 cents we spend so much on coffee little things the .10 cents is nothing.",EENeg+,3a,
20180826-184037_209_live,1,9,Agreed.,ERPos+,1e,
20180826-184037_209_live,1,9,"We spend so much money on other things, but the moment someone asks for a little charity, we make up many excuses.",ERPos+,1e,
20180826-184037_209_live,1,9,We will donate .10 and hopefully that will make a difference.,ERPos+,1c,
20180723-040634_575_live,0,0,Hi how are you?,,,
20180723-040634_575_live,0,0,I am here to talk to you about the childrens charity called Save the Children,EENeg-,4b,
20180723-040634_575_live,1,0,"Hello, I am doing good, alright lets get started!",ERPos+,1c,
20180723-040634_575_live,0,1,Do you donate to any charities?,,,
20180723-040634_575_live,1,1,"I don't currently, I have donated to an animal shelter a few months ago however.",EEPos+,2d,
20180723-040634_575_live,0,2,awesome well the charity I am hoping you will consider is Save the Children I know I would like to donate to this charity that will help children,ERPos+,1a,
20180723-040634_575_live,1,2,"Yeah, I like the name, I am curious about it, I would like to know some morea about it.",ERNeg-,8,
20180723-040634_575_live,0,3,THey help children who are less fortunate,ERPos+,1a,
20180723-040634_575_live,1,3,"Oh, that sounds like a really good charity to donate to!",ERPos+,1d,
20180723-040634_575_live,0,4,you can donate some or all of your incoming payment for this task I am thinking of donating some of mine,EENeg-,3a,
20180723-040634_575_live,1,4,"Yeah, I am thinking about donating half of my payment.",ERPos+,1c,
20180723-040634_575_live,0,5,How much do you like to donate to the charity now?,EENeg-,4b,
20180723-040634_575_live,0,5,Your donation will be directly deducted from your task payment.,EENeg+,3a,
20180723-040634_575_live,0,5,You can choose any amount from $0 to all your payment,EENeg+,4a,
20180723-040634_575_live,1,5,"I think I will donate $1, it only seems fair.",ERPos+,1c,
20180723-040634_575_live,0,6,"perfect, The research team will collect all donations and send it to Save the Children",,,
20180723-040634_575_live,1,6,"That sounds good with me, however now I am thinking perhaps I should donate more, what do you think?",ERPos+,1c,
20180723-040634_575_live,0,7,thats a good Idea here is the website for more information URL,EEPos+,2c,
20180723-040634_575_live,1,7,"Oh, thanks for the website, I am sure that it has a lot of information that I could use to learn more about it.",ERPos+,1c,
20180723-040634_575_live,0,8,"no problem here is some basic information Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,1a,
20180723-040634_575_live,0,8,I will be glad to donate to this charity too,ERPos+,1b,
20180723-040634_575_live,1,8,This sounds really good!,ERPos+,1e,
20180723-040634_575_live,1,8,"I really like how groups of people come together to make up these organizations, it so nice to see them helping people, in this case children.",ERPos+,1d,
20180723-040634_575_live,0,9,I couldn't agree more and the research team will help send the moeny to save the children for us on how much we decide to donate,EEPos+,2c,
20180723-040634_575_live,1,9,"Alright, I will donate $1.25, it seems reasonable.",ERPos+,1c,
20180723-093509_578_live,0,0,Hi!,,,
20180723-093509_578_live,0,0,Have you ever heard of Save the Children?,,,
20180723-093509_578_live,0,0,It's a charity!,ERPos+,1a,
20180723-093509_578_live,1,0,yes I do,ERPos+,1d,
20180723-093509_578_live,0,1,What do you think of it?,,,
20180723-093509_578_live,1,1,"well, it is a charity work / organisation where they save many children",ERPos+,1d,
20180723-093509_578_live,0,2,Yup!,EEPos+,2c,
20180723-093509_578_live,0,2,"And it's an international group, and not owned/sponsored by any government.",ERPos+,1a,
20180723-093509_578_live,1,2,"you're right, it is non-profit organisation.",ERPos+,1d,
20180723-093509_578_live,0,3,Have you ever considered donating to them?,EENeg-,4b,
20180723-093509_578_live,1,3,"it is an NGO, yes ofcourse many times I have considered to donate them as per my ability",ERPos+,1c,
20180723-093509_578_live,0,4,Me too.,ERPos+,1b,
20180723-093509_578_live,0,4,And I just learned today that they have partnerships that match individual donation - so every amount a person givves is actually doubled.,ERPos+,1a,
20180723-093509_578_live,0,4,Did you know that?,,,
20180723-093509_578_live,1,4,"aw, really ?",,,
20180723-093509_578_live,0,5,No I haven't heard of it,,,
20180723-093509_578_live,0,5,"Yes, I was really surprised too.",,,
20180723-093509_578_live,0,5,"And I learned that they focus on health first, but also prioritze education.",ERPos+,1a,
20180723-093509_578_live,0,5,"I think that is important, as it will help the children grow up with a better chance of being successful.",ERPos+,1a,
20180723-093509_578_live,0,5,What do you think?,,,
20180723-093509_578_live,1,5,"well, I'm glad to hear such a good news from this organisation.",ERPos+,1d,
20180723-093509_578_live,1,5,Education is must for everyone in the world.,ERPos+,1e,
20180723-093509_578_live,1,5,"Therefore, we could help the children for their livelihood as well as for their education.",ERPos+,1c,
20180723-093509_578_live,0,6,WHat do you think is the best way to help the kids?,,,
20180723-093509_578_live,0,6,"Education, food and water, something else?",,,
20180723-093509_578_live,1,6,"we can help them out their physical needs like good cloths, probably orphanage (home to stay)",,,
20180723-093509_578_live,0,7,"Yes, I agree too!",EEPos+,2c,
20180723-093509_578_live,0,7,I love that Save the Children goes to a lot of places to help with things like this.,ERPos+,1a,
20180723-093509_578_live,0,7,And did you know that only 5% of the money the charity raises goes administration (salaries for their employees) and stuff?,ERPos+,1a,
20180723-093509_578_live,1,7,"yes I do, because it is need.",ERPos+,1d,
20180723-093509_578_live,0,8,"Administration costs, like employees salaries, office bills and other expenses can be taken from the donations & it should be 5% as you said.",ERPos+,1a,
20180723-093509_578_live,0,8,"Yes, I think they are great.",ERPos+,1a,
20180723-093509_578_live,0,8,Did you know that you can donate a little of the money you are earning today to them?,"EENeg-, EENeg+","4b, 3a",
20180723-093509_578_live,0,8,"It can help a lot of kids - from the hungry in the US, to the children literally being killed in war zones.",EEPos+,2b,
20180723-093509_578_live,0,8,It would help so much.,EEPos+,2b,
20180723-093509_578_live,1,8,"I would love to help them a little bit (as per my ability), it will also helpful for those children to have a better life than the others.",ERPos+,1c,
20180723-093509_578_live,0,9,That's amazing!,EEPos+,2a,
20180723-093509_578_live,0,9,"I know finances are hard for everyone these days, so it is wonderful that you are willing to donate!",EEPos+,"2a, 2c",
20180723-093509_578_live,0,9,How much would you like to give?,EENeg-,4b,
20180723-093509_578_live,0,9,May I suggest $.50 or even $1 if you are able?,EENeg-,4c,
20180723-093509_578_live,1,9,as per today's earning is very little I would like to donate 1,ERPos+,1c,
20180723-093509_578_live,0,10,Thank you for your help!,EEPos+,2a,
20180723-093509_578_live,0,10,The amount will be deducted directly from your payment and sent to Save the Children.,EENeg+,3a,
20180723-101530_805_live,0,0,"Hey, how are you?",,,
20180723-101530_805_live,1,0,Good day...,,,
20180723-101530_805_live,1,0,"it's a Monday, but a good start to the week!",,,
20180723-101530_805_live,0,1,Absolutely.,,,
20180723-101530_805_live,0,1,Glad your week is starting off well.,,,
20180723-101530_805_live,1,1,I'm just waiting until it's time to go volunteer at a local children's hospital...,EEPos+,2e,
20180723-101530_805_live,1,1,I cuddle babies in the NICU.,,,
20180723-101530_805_live,0,2,That's adorable.,EEPos+,2c,
20180723-101530_805_live,0,2,How did you get involved in an opportunity like that?,,,
20180723-101530_805_live,0,2,I imagine hospitals are very strict about who gets to be with the little ones.,,,
20180723-101530_805_live,1,2,"A friend has been doing it for awhile, and I've always been interested.",,,
20180723-101530_805_live,1,2,"There is quite a bit of training and background checks, but it's worth it!",,,
20180723-101530_805_live,0,3,I'd like to chat with you about a children's charity today.,EENeg-,4b,
20180723-101530_805_live,0,3,Do you have a moment?,EENeg-,4b,
20180723-101530_805_live,1,3,Sure!,ERPos+,1c,
20180723-101530_805_live,1,3,"As you can tell, it's something I'm very concerned about!",EEPos+,2e,
20180723-101530_805_live,0,4,Some people are born really well-off.,,,
20180723-101530_805_live,0,4,"Some are born not well-off, but they can reasonably expect enough food to eat and a place to live.",,,
20180723-101530_805_live,0,4,And there are some who are born so destitute that they can go for several weeks in hunger and/or not have a safe place to live or sleep.,,,
20180723-101530_805_live,0,4,How does that make you feel?,,,
20180723-101530_805_live,1,4,"It makes me feel like life is so unfair, and those of us who can help, should.",EEPos+,2e,
20180723-101530_805_live,0,5,"Have you ever heard of the charity, Save the Children?",,,
20180723-101530_805_live,1,5,I don't believe so.,ERPos-,5b,
20180723-101530_805_live,0,6,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,2a,
